goNorth
u_L,u_R,heading,
32.3169244358,14.1464604513,-2.92676977433,
32.3169244358,14.1464604513,-2.92676977433,
32.3169244358,14.1464604513,-2.92676977433,
32.3169244358,14.1464604513,-2.92676977433,
32.3169244358,14.1464604513,-2.92676977433,
32.0254296743,14.3796562606,-2.81017186971,
32.0254296743,14.3796562606,-2.81017186971,
32.0254296743,14.3796562606,-2.81017186971,
32.0254296743,14.3796562606,-2.81017186971,
32.0254296743,14.3796562606,-2.81017186971,
32.0254296743,14.3796562606,-2.81017186971,
32.0254296743,14.3796562606,-2.81017186971,
32.4659022836,14.0272781731,-2.98636091343,
32.4659022836,14.0272781731,-2.98636091343,
32.4659022836,14.0272781731,-2.98636091343,
32.4659022836,14.0272781731,-2.98636091343,
32.4659022836,14.0272781731,-2.98636091343,
32.4659022836,14.0272781731,-2.98636091343,
32.4659022836,14.0272781731,-2.98636091343,
32.4659022836,14.0272781731,-2.98636091343,
32.3567097921,14.1146321663,-2.94268391686,
32.3567097921,14.1146321663,-2.94268391686,
32.3567097921,14.1146321663,-2.94268391686,
32.3567097921,14.1146321663,-2.94268391686,
32.3567097921,14.1146321663,-2.94268391686,
32.3567097921,14.1146321663,-2.94268391686,
32.3567097921,14.1146321663,-2.94268391686,
32.2106254475,14.231499642,-2.884250179,
32.2106254475,14.231499642,-2.884250179,
32.2106254475,14.231499642,-2.884250179,
32.2106254475,14.231499642,-2.884250179,
32.2106254475,14.231499642,-2.884250179,
32.2106254475,14.231499642,-2.884250179,
32.2106254475,14.231499642,-2.884250179,
32.2106254475,14.231499642,-2.884250179,
32.4533330848,14.0373335321,-2.98133323393,
32.4533330848,14.0373335321,-2.98133323393,
32.4533330848,14.0373335321,-2.98133323393,
32.4533330848,14.0373335321,-2.98133323393,
32.4533330848,14.0373335321,-2.98133323393,
32.4533330848,14.0373335321,-2.98133323393,
32.4533330848,14.0373335321,-2.98133323393,
32.4533330848,14.0373335321,-2.98133323393,
32.663460224,13.8692318208,-3.06538408961,
32.663460224,13.8692318208,-3.06538408961,
32.663460224,13.8692318208,-3.06538408961,
32.663460224,13.8692318208,-3.06538408961,
32.663460224,13.8692318208,-3.06538408961,
32.663460224,13.8692318208,-3.06538408961,
32.663460224,13.8692318208,-3.06538408961,
32.663460224,13.8692318208,-3.06538408961,
32.1201692217,14.3038646227,-2.84806768867,
32.1201692217,14.3038646227,-2.84806768867,
32.1201692217,14.3038646227,-2.84806768867,
32.1201692217,14.3038646227,-2.84806768867,
32.1201692217,14.3038646227,-2.84806768867,
32.1201692217,14.3038646227,-2.84806768867,
32.1201692217,14.3038646227,-2.84806768867,
32.1252853942,14.2997716846,-2.85011415768,
32.0793051398,14.3365558882,-2.83172205591,
32.0793051398,14.3365558882,-2.83172205591,
32.0793051398,14.3365558882,-2.83172205591,
32.0793051398,14.3365558882,-2.83172205591,
32.0793051398,14.3365558882,-2.83172205591,
32.0793051398,14.3365558882,-2.83172205591,
32.0793051398,14.3365558882,-2.83172205591,
32.3903574135,14.0877140692,-2.95614296538,
32.3903574135,14.0877140692,-2.95614296538,
32.3903574135,14.0877140692,-2.95614296538,
32.3903574135,14.0877140692,-2.95614296538,
32.3903574135,14.0877140692,-2.95614296538,
32.3903574135,14.0877140692,-2.95614296538,
32.3903574135,14.0877140692,-2.95614296538,
32.3903574135,14.0877140692,-2.95614296538,
32.2784500377,14.1772399699,-2.91138001507,
32.2784500377,14.1772399699,-2.91138001507,
32.2784500377,14.1772399699,-2.91138001507,
32.2784500377,14.1772399699,-2.91138001507,
32.2784500377,14.1772399699,-2.91138001507,
32.2784500377,14.1772399699,-2.91138001507,
32.2784500377,14.1772399699,-2.91138001507,
32.2784500377,14.1772399699,-2.91138001507,
32.5219684961,13.9824252031,-3.00878739843,
32.5219684961,13.9824252031,-3.00878739843,
32.5219684961,13.9824252031,-3.00878739843,
32.5219684961,13.9824252031,-3.00878739843,
32.5219684961,13.9824252031,-3.00878739843,
32.5219684961,13.9824252031,-3.00878739843,
32.5219684961,13.9824252031,-3.00878739843,
32.5219684961,13.9824252031,-3.00878739843,
32.5219684961,13.9824252031,-3.00878739843,
32.0006579304,14.3994736557,-2.80026317217,
32.0006579304,14.3994736557,-2.80026317217,
32.0006579304,14.3994736557,-2.80026317217,
32.0006579304,14.3994736557,-2.80026317217,
32.0006579304,14.3994736557,-2.80026317217,
32.0006579304,14.3994736557,-2.80026317217,
32.0006579304,14.3994736557,-2.80026317217,
32.0006579304,14.3994736557,-2.80026317217,
32.6518553188,13.878515745,-3.0607421275,
32.742658304,13.8058733568,-3.09706332161,
32.742658304,13.8058733568,-3.09706332161,
32.742658304,13.8058733568,-3.09706332161,
32.742658304,13.8058733568,-3.09706332161,
32.742658304,13.8058733568,-3.09706332161,
32.742658304,13.8058733568,-3.09706332161,
32.742658304,13.8058733568,-3.09706332161,
32.3500269421,14.1199784464,-2.94001077682,
32.3500269421,14.1199784464,-2.94001077682,
32.3500269421,14.1199784464,-2.94001077682,
32.3500269421,14.1199784464,-2.94001077682,
32.3500269421,14.1199784464,-2.94001077682,
32.3500269421,14.1199784464,-2.94001077682,
32.3500269421,14.1199784464,-2.94001077682,
32.3500269421,14.1199784464,-2.94001077682,
32.0950227143,14.3239818286,-2.8380090857,
32.0950227143,14.3239818286,-2.8380090857,
32.0950227143,14.3239818286,-2.8380090857,
32.0950227143,14.3239818286,-2.8380090857,
32.0950227143,14.3239818286,-2.8380090857,
32.0950227143,14.3239818286,-2.8380090857,
32.0950227143,14.3239818286,-2.8380090857,
32.0950227143,14.3239818286,-2.8380090857,
32.3568696459,14.1145042833,-2.94274785834,
32.3568696459,14.1145042833,-2.94274785834,
32.3568696459,14.1145042833,-2.94274785834,
32.3568696459,14.1145042833,-2.94274785834,
32.3568696459,14.1145042833,-2.94274785834,
32.3568696459,14.1145042833,-2.94274785834,
32.3568696459,14.1145042833,-2.94274785834,
32.3568696459,14.1145042833,-2.94274785834,
32.1895119143,14.2483904686,-2.87580476571,
32.1895119143,14.2483904686,-2.87580476571,
32.1895119143,14.2483904686,-2.87580476571,
32.1895119143,14.2483904686,-2.87580476571,
32.1895119143,14.2483904686,-2.87580476571,
32.1895119143,14.2483904686,-2.87580476571,
32.1895119143,14.2483904686,-2.87580476571,
32.1895119143,14.2483904686,-2.87580476571,
32.1598403821,14.2721276944,-2.86393615282,
32.4364105127,14.0508715899,-2.97456420506,
32.4364105127,14.0508715899,-2.97456420506,
32.4364105127,14.0508715899,-2.97456420506,
32.4364105127,14.0508715899,-2.97456420506,
32.4364105127,14.0508715899,-2.97456420506,
32.4364105127,14.0508715899,-2.97456420506,
32.4364105127,14.0508715899,-2.97456420506,
32.3853674782,14.0917060175,-2.95414699126,
32.3853674782,14.0917060175,-2.95414699126,
32.3853674782,14.0917060175,-2.95414699126,
32.3853674782,14.0917060175,-2.95414699126,
32.3853674782,14.0917060175,-2.95414699126,
32.3853674782,14.0917060175,-2.95414699126,
32.3853674782,14.0917060175,-2.95414699126,
32.3853674782,14.0917060175,-2.95414699126,
32.3228464412,14.1417228471,-2.92913857647,
32.3228464412,14.1417228471,-2.92913857647,
32.3228464412,14.1417228471,-2.92913857647,
32.3228464412,14.1417228471,-2.92913857647,
32.3228464412,14.1417228471,-2.92913857647,
32.3228464412,14.1417228471,-2.92913857647,
32.3228464412,14.1417228471,-2.92913857647,
32.3228464412,14.1417228471,-2.92913857647,
32.6740129749,13.8607896201,-3.06960518995,
32.6740129749,13.8607896201,-3.06960518995,
32.6740129749,13.8607896201,-3.06960518995,
32.6740129749,13.8607896201,-3.06960518995,
32.6740129749,13.8607896201,-3.06960518995,
32.6740129749,13.8607896201,-3.06960518995,
32.6740129749,13.8607896201,-3.06960518995,
32.6740129749,13.8607896201,-3.06960518995,
32.1975960418,14.2419231666,-2.87903841671,
32.1975960418,14.2419231666,-2.87903841671,
32.1975960418,14.2419231666,-2.87903841671,
32.1975960418,14.2419231666,-2.87903841671,
32.1975960418,14.2419231666,-2.87903841671,
32.1975960418,14.2419231666,-2.87903841671,
32.1975960418,14.2419231666,-2.87903841671,
32.1975960418,14.2419231666,-2.87903841671,
32.1975960418,14.2419231666,-2.87903841671,
32.2379161124,14.2096671101,-2.89516644496,
32.2379161124,14.2096671101,-2.89516644496,
32.2379161124,14.2096671101,-2.89516644496,
32.2379161124,14.2096671101,-2.89516644496,
32.2379161124,14.2096671101,-2.89516644496,
32.2379161124,14.2096671101,-2.89516644496,
32.2379161124,14.2096671101,-2.89516644496,
32.5538123417,13.9569501266,-3.02152493669,
32.5538123417,13.9569501266,-3.02152493669,
32.5538123417,13.9569501266,-3.02152493669,
32.5538123417,13.9569501266,-3.02152493669,
32.5538123417,13.9569501266,-3.02152493669,
32.5538123417,13.9569501266,-3.02152493669,
32.5538123417,13.9569501266,-3.02152493669,
32.5538123417,13.9569501266,-3.02152493669,
32.6117701604,13.9105838717,-3.04470806417,
32.6117701604,13.9105838717,-3.04470806417,
32.6117701604,13.9105838717,-3.04470806417,
32.6117701604,13.9105838717,-3.04470806417,
32.6117701604,13.9105838717,-3.04470806417,
32.6117701604,13.9105838717,-3.04470806417,
32.6117701604,13.9105838717,-3.04470806417,
32.5790492108,13.9367606314,-3.03161968432,
32.5790492108,13.9367606314,-3.03161968432,
32.5790492108,13.9367606314,-3.03161968432,
32.5790492108,13.9367606314,-3.03161968432,
32.5790492108,13.9367606314,-3.03161968432,
32.5790492108,13.9367606314,-3.03161968432,
32.5790492108,13.9367606314,-3.03161968432,
32.5790492108,13.9367606314,-3.03161968432,
32.4696869486,14.0242504411,-2.98787477945,
32.4696869486,14.0242504411,-2.98787477945,
32.4696869486,14.0242504411,-2.98787477945,
32.4696869486,14.0242504411,-2.98787477945,
32.4696869486,14.0242504411,-2.98787477945,
32.4696869486,14.0242504411,-2.98787477945,
32.4696869486,14.0242504411,-2.98787477945,
32.4696869486,14.0242504411,-2.98787477945,
32.4696869486,14.0242504411,-2.98787477945,
32.3544051263,14.1164758989,-2.94176205053,
32.3544051263,14.1164758989,-2.94176205053,
32.3544051263,14.1164758989,-2.94176205053,
32.3544051263,14.1164758989,-2.94176205053,
32.3544051263,14.1164758989,-2.94176205053,
32.3544051263,14.1164758989,-2.94176205053,
32.3544051263,14.1164758989,-2.94176205053,
32.3544051263,14.1164758989,-2.94176205053,
31.9753567952,14.4197145638,-2.7901427181,
31.9753567952,14.4197145638,-2.7901427181,
31.9753567952,14.4197145638,-2.7901427181,
31.9753567952,14.4197145638,-2.7901427181,
31.9753567952,14.4197145638,-2.7901427181,
31.9753567952,14.4197145638,-2.7901427181,
31.9753567952,14.4197145638,-2.7901427181,
31.9753567952,14.4197145638,-2.7901427181,
31.9753567952,14.4197145638,-2.7901427181,
32.4121576023,14.0702739182,-2.96486304092,
32.4121576023,14.0702739182,-2.96486304092,
32.4121576023,14.0702739182,-2.96486304092,
32.4121576023,14.0702739182,-2.96486304092,
32.4121576023,14.0702739182,-2.96486304092,
32.4121576023,14.0702739182,-2.96486304092,
32.4121576023,14.0702739182,-2.96486304092,
32.4121576023,14.0702739182,-2.96486304092,
32.4121576023,14.0702739182,-2.96486304092,
32.5940592619,13.9247525905,-3.03762370476,
32.5940592619,13.9247525905,-3.03762370476,
32.5940592619,13.9247525905,-3.03762370476,
32.5940592619,13.9247525905,-3.03762370476,
32.5940592619,13.9247525905,-3.03762370476,
32.5940592619,13.9247525905,-3.03762370476,
32.5940592619,13.9247525905,-3.03762370476,
32.6028972487,13.917682201,-3.04115889948,
32.6390286023,13.8887771182,-3.05561144092,
32.6390286023,13.8887771182,-3.05561144092,
32.6390286023,13.8887771182,-3.05561144092,
32.6390286023,13.8887771182,-3.05561144092,
