goNorth
u_L,u_R,heading,
21.8256828519,22.5394537185,1.26972685925,
21.8256828519,22.5394537185,1.26972685925,
21.7800581936,22.5759534451,1.28797672256,
21.7800581936,22.5759534451,1.28797672256,
21.7800581936,22.5759534451,1.28797672256,
21.7800581936,22.5759534451,1.28797672256,
21.7800581936,22.5759534451,1.28797672256,
21.7800581936,22.5759534451,1.28797672256,
21.5889300674,22.7288559461,1.36442797305,
21.5889300674,22.7288559461,1.36442797305,
21.5889300674,22.7288559461,1.36442797305,
21.5889300674,22.7288559461,1.36442797305,
21.5889300674,22.7288559461,1.36442797305,
21.5889300674,22.7288559461,1.36442797305,
21.5166235276,22.7867011779,1.39335058896,
21.5166235276,22.7867011779,1.39335058896,
21.5166235276,22.7867011779,1.39335058896,
21.5166235276,22.7867011779,1.39335058896,
21.5166235276,22.7867011779,1.39335058896,
21.5166235276,22.7867011779,1.39335058896,
21.5166235276,22.7867011779,1.39335058896,
21.5166235276,22.7867011779,1.39335058896,
21.8384556158,22.5292355073,1.26461775367,
21.8384556158,22.5292355073,1.26461775367,
21.8384556158,22.5292355073,1.26461775367,
21.8384556158,22.5292355073,1.26461775367,
21.8384556158,22.5292355073,1.26461775367,
21.8384556158,22.5292355073,1.26461775367,
21.8384556158,22.5292355073,1.26461775367,
21.8384556158,22.5292355073,1.26461775367,
21.8384556158,22.5292355073,1.26461775367,
21.5457820543,22.7633743566,1.38168717828,
21.5457820543,22.7633743566,1.38168717828,
21.5457820543,22.7633743566,1.38168717828,
21.5457820543,22.7633743566,1.38168717828,
21.5457820543,22.7633743566,1.38168717828,
21.5457820543,22.7633743566,1.38168717828,
21.5457820543,22.7633743566,1.38168717828,
21.5457820543,22.7633743566,1.38168717828,
21.5457820543,22.7633743566,1.38168717828,
21.7962324362,22.5630140511,1.28150702553,
21.7962324362,22.5630140511,1.28150702553,
21.7962324362,22.5630140511,1.28150702553,
21.7962324362,22.5630140511,1.28150702553,
21.7962324362,22.5630140511,1.28150702553,
21.7962324362,22.5630140511,1.28150702553,
21.7962324362,22.5630140511,1.28150702553,
21.7962324362,22.5630140511,1.28150702553,
21.7962324362,22.5630140511,1.28150702553,
21.7962324362,22.5630140511,1.28150702553,
21.7376580707,22.6098735435,1.30493677173,
21.7376580707,22.6098735435,1.30493677173,
21.7376580707,22.6098735435,1.30493677173,
21.7376580707,22.6098735435,1.30493677173,
21.7376580707,22.6098735435,1.30493677173,
21.7376580707,22.6098735435,1.30493677173,
21.7376580707,22.6098735435,1.30493677173,
21.7376580707,22.6098735435,1.30493677173,
21.7376580707,22.6098735435,1.30493677173,
21.7376580707,22.6098735435,1.30493677173,
21.6683186426,22.6653450859,1.33267254294,
21.6683186426,22.6653450859,1.33267254294,
21.6683186426,22.6653450859,1.33267254294,
21.6683186426,22.6653450859,1.33267254294,
21.6683186426,22.6653450859,1.33267254294,
21.6683186426,22.6653450859,1.33267254294,
21.6683186426,22.6653450859,1.33267254294,
21.6683186426,22.6653450859,1.33267254294,
21.6683186426,22.6653450859,1.33267254294,
21.5737801989,22.7409758409,1.37048792045,
21.5737801989,22.7409758409,1.37048792045,
21.5737801989,22.7409758409,1.37048792045,
21.5737801989,22.7409758409,1.37048792045,
21.5737801989,22.7409758409,1.37048792045,
21.5737801989,22.7409758409,1.37048792045,
21.5737801989,22.7409758409,1.37048792045,
21.5737801989,22.7409758409,1.37048792045,
21.5737801989,22.7409758409,1.37048792045,
21.809007185,22.552794252,1.27639712601,
21.809007185,22.552794252,1.27639712601,
21.809007185,22.552794252,1.27639712601,
21.809007185,22.552794252,1.27639712601,
21.809007185,22.552794252,1.27639712601,
21.809007185,22.552794252,1.27639712601,
21.809007185,22.552794252,1.27639712601,
21.809007185,22.552794252,1.27639712601,
21.9060884446,22.4751292443,1.23756462215,
21.9060884446,22.4751292443,1.23756462215,
21.9060884446,22.4751292443,1.23756462215,
21.9060884446,22.4751292443,1.23756462215,
21.9060884446,22.4751292443,1.23756462215,
21.9060884446,22.4751292443,1.23756462215,
21.9060884446,22.4751292443,1.23756462215,
21.9060884446,22.4751292443,1.23756462215,
21.9060884446,22.4751292443,1.23756462215,
21.6556232518,22.6755013986,1.33775069928,
21.6556232518,22.6755013986,1.33775069928,
21.6556232518,22.6755013986,1.33775069928,
21.6556232518,22.6755013986,1.33775069928,
21.6556232518,22.6755013986,1.33775069928,
21.6556232518,22.6755013986,1.33775069928,
21.6556232518,22.6755013986,1.33775069928,
21.6556232518,22.6755013986,1.33775069928,
21.6556232518,22.6755013986,1.33775069928,
21.7980645841,22.5615483328,1.28077416638,
21.7980645841,22.5615483328,1.28077416638,
21.7980645841,22.5615483328,1.28077416638,
21.7980645841,22.5615483328,1.28077416638,
21.7980645841,22.5615483328,1.28077416638,
21.7980645841,22.5615483328,1.28077416638,
21.7980645841,22.5615483328,1.28077416638,
21.7338157246,22.6129474204,1.30647371018,
21.6893072878,22.6485541697,1.32427708486,
21.6893072878,22.6485541697,1.32427708486,
21.6893072878,22.6485541697,1.32427708486,
21.6893072878,22.6485541697,1.32427708486,
21.6893072878,22.6485541697,1.32427708486,
21.6893072878,22.6485541697,1.32427708486,
21.6893072878,22.6485541697,1.32427708486,
21.6893072878,22.6485541697,1.32427708486,
21.7010012311,22.6391990151,1.31959950755,
21.7010012311,22.6391990151,1.31959950755,
21.7010012311,22.6391990151,1.31959950755,
21.7010012311,22.6391990151,1.31959950755,
21.7010012311,22.6391990151,1.31959950755,
21.7010012311,22.6391990151,1.31959950755,
21.7010012311,22.6391990151,1.31959950755,
21.6573333081,22.6741333535,1.33706667674,
21.6331884236,22.6934492611,1.34672463054,
21.6331884236,22.6934492611,1.34672463054,
21.6331884236,22.6934492611,1.34672463054,
21.6331884236,22.6934492611,1.34672463054,
21.6331884236,22.6934492611,1.34672463054,
21.6331884236,22.6934492611,1.34672463054,
21.6331884236,22.6934492611,1.34672463054,
21.7155670041,22.6275463967,1.31377319835,
21.7155670041,22.6275463967,1.31377319835,
21.7155670041,22.6275463967,1.31377319835,
21.7155670041,22.6275463967,1.31377319835,
21.7155670041,22.6275463967,1.31377319835,
21.7155670041,22.6275463967,1.31377319835,
21.7155670041,22.6275463967,1.31377319835,
21.7155670041,22.6275463967,1.31377319835,
21.7155670041,22.6275463967,1.31377319835,
21.832842432,22.5337260544,1.2668630272,
21.832842432,22.5337260544,1.2668630272,
21.832842432,22.5337260544,1.2668630272,
21.832842432,22.5337260544,1.2668630272,
21.832842432,22.5337260544,1.2668630272,
21.832842432,22.5337260544,1.2668630272,
21.832842432,22.5337260544,1.2668630272,
21.832842432,22.5337260544,1.2668630272,
21.7374897703,22.6100081838,1.30500409189,
21.7374897703,22.6100081838,1.30500409189,
21.7374897703,22.6100081838,1.30500409189,
21.7374897703,22.6100081838,1.30500409189,
21.7374897703,22.6100081838,1.30500409189,
21.7374897703,22.6100081838,1.30500409189,
21.7374897703,22.6100081838,1.30500409189,
21.7374897703,22.6100081838,1.30500409189,
21.7374897703,22.6100081838,1.30500409189,
21.8148167479,22.5481466017,1.27407330083,
21.8148167479,22.5481466017,1.27407330083,
21.8148167479,22.5481466017,1.27407330083,
