goNorth
u_L,u_R,heading,
20.6919950502,19.3080049498,1.22479880169,
20.6919950502,19.3080049498,1.22479880169,
20.6919950502,19.3080049498,1.22479880169,
20.6919950502,19.3080049498,1.22479880169,
20.6919950502,19.3080049498,1.22479880169,
20.6919950502,19.3080049498,1.22479880169,
20.6919950502,19.3080049498,1.22479880169,
20.615639196,19.384360804,1.26297672881,
20.615639196,19.384360804,1.26297672881,
20.615639196,19.384360804,1.26297672881,
20.615639196,19.384360804,1.26297672881,
20.615639196,19.384360804,1.26297672881,
20.615639196,19.384360804,1.26297672881,
20.615639196,19.384360804,1.26297672881,
20.615639196,19.384360804,1.26297672881,
20.7850645753,19.2149354247,1.17826403915,
20.7850645753,19.2149354247,1.17826403915,
20.7850645753,19.2149354247,1.17826403915,
20.7850645753,19.2149354247,1.17826403915,
20.7850645753,19.2149354247,1.17826403915,
20.7850645753,19.2149354247,1.17826403915,
20.7850645753,19.2149354247,1.17826403915,
20.7850645753,19.2149354247,1.17826403915,
20.6748455116,19.3251544884,1.23337357102,
20.6748455116,19.3251544884,1.23337357102,
20.6748455116,19.3251544884,1.23337357102,
20.6748455116,19.3251544884,1.23337357102,
20.6748455116,19.3251544884,1.23337357102,
20.6748455116,19.3251544884,1.23337357102,
20.6748455116,19.3251544884,1.23337357102,
20.6748455116,19.3251544884,1.23337357102,
20.6748455116,19.3251544884,1.23337357102,
20.3007716927,19.6992283073,1.42041048042,
20.3007716927,19.6992283073,1.42041048042,
20.3007716927,19.6992283073,1.42041048042,
20.3007716927,19.6992283073,1.42041048042,
20.3007716927,19.6992283073,1.42041048042,
20.3007716927,19.6992283073,1.42041048042,
20.3007716927,19.6992283073,1.42041048042,
20.3007716927,19.6992283073,1.42041048042,
20.3007716927,19.6992283073,1.42041048042,
20.7668072753,19.2331927247,1.18739268914,
20.7668072753,19.2331927247,1.18739268914,
20.7668072753,19.2331927247,1.18739268914,
20.7668072753,19.2331927247,1.18739268914,
20.7668072753,19.2331927247,1.18739268914,
20.7668072753,19.2331927247,1.18739268914,
20.7668072753,19.2331927247,1.18739268914,
20.7668072753,19.2331927247,1.18739268914,
20.3057684226,19.6942315774,1.41791211549,
20.3057684226,19.6942315774,1.41791211549,
20.3057684226,19.6942315774,1.41791211549,
20.3057684226,19.6942315774,1.41791211549,
20.3057684226,19.6942315774,1.41791211549,
20.3057684226,19.6942315774,1.41791211549,
20.3057684226,19.6942315774,1.41791211549,
20.3057684226,19.6942315774,1.41791211549,
20.6777860711,19.3222139289,1.23190329125,
20.6777860711,19.3222139289,1.23190329125,
20.6777860711,19.3222139289,1.23190329125,
20.6777860711,19.3222139289,1.23190329125,
20.6777860711,19.3222139289,1.23190329125,
20.6777860711,19.3222139289,1.23190329125,
20.6777860711,19.3222139289,1.23190329125,
20.6777860711,19.3222139289,1.23190329125,
20.6777860711,19.3222139289,1.23190329125,
20.4387918504,19.5612081496,1.35140040162,
20.4387918504,19.5612081496,1.35140040162,
20.4387918504,19.5612081496,1.35140040162,
20.4387918504,19.5612081496,1.35140040162,
20.4387918504,19.5612081496,1.35140040162,
20.4387918504,19.5612081496,1.35140040162,
20.4387918504,19.5612081496,1.35140040162,
20.4387918504,19.5612081496,1.35140040162,
20.6557022598,19.3442977402,1.24294519688,
20.7125780548,19.2874219452,1.2145072994,
20.7125780548,19.2874219452,1.2145072994,
20.7125780548,19.2874219452,1.2145072994,
20.7125780548,19.2874219452,1.2145072994,
20.7125780548,19.2874219452,1.2145072994,
20.7125780548,19.2874219452,1.2145072994,
20.7125780548,19.2874219452,1.2145072994,
20.7125780548,19.2874219452,1.2145072994,
20.6213205034,19.3786794966,1.26013607508,
20.6828444534,19.3171555466,1.2293741001,
20.6828444534,19.3171555466,1.2293741001,
20.6828444534,19.3171555466,1.2293741001,
20.6828444534,19.3171555466,1.2293741001,
20.6828444534,19.3171555466,1.2293741001,
20.6828444534,19.3171555466,1.2293741001,
20.6828444534,19.3171555466,1.2293741001,
20.6828444534,19.3171555466,1.2293741001,
20.5241565775,19.4758434225,1.30871803802,
20.5241565775,19.4758434225,1.30871803802,
20.5241565775,19.4758434225,1.30871803802,
20.5241565775,19.4758434225,1.30871803802,
20.5241565775,19.4758434225,1.30871803802,
20.5241565775,19.4758434225,1.30871803802,
20.5241565775,19.4758434225,1.30871803802,
20.5241565775,19.4758434225,1.30871803802,
20.4406379369,19.5593620631,1.35047735836,
20.4580754307,19.5419245693,1.34175861144,
20.4580754307,19.5419245693,1.34175861144,
20.4580754307,19.5419245693,1.34175861144,
20.4580754307,19.5419245693,1.34175861144,
20.4580754307,19.5419245693,1.34175861144,
20.4580754307,19.5419245693,1.34175861144,
20.4580754307,19.5419245693,1.34175861144,
20.5115658004,19.4884341996,1.31501342659,
20.6023510478,19.3976489522,1.26962080292,
20.6023510478,19.3976489522,1.26962080292,
20.6023510478,19.3976489522,1.26962080292,
20.6023510478,19.3976489522,1.26962080292,
20.6023510478,19.3976489522,1.26962080292,
20.6023510478,19.3976489522,1.26962080292,
20.6023510478,19.3976489522,1.26962080292,
20.6719894756,19.3280105244,1.23480158901,
20.6719894756,19.3280105244,1.23480158901,
20.6719894756,19.3280105244,1.23480158901,
20.6719894756,19.3280105244,1.23480158901,
20.6719894756,19.3280105244,1.23480158901,
20.6719894756,19.3280105244,1.23480158901,
20.6719894756,19.3280105244,1.23480158901,
20.6719894756,19.3280105244,1.23480158901,
20.6924023482,19.3075976518,1.22459515269,
20.5557047127,19.4442952873,1.29294397046,
20.5557047127,19.4442952873,1.29294397046,
20.5557047127,19.4442952873,1.29294397046,
20.5557047127,19.4442952873,1.29294397046,
20.5557047127,19.4442952873,1.29294397046,
20.5557047127,19.4442952873,1.29294397046,
20.5557047127,19.4442952873,1.29294397046,
20.5820309217,19.4179690783,1.27978086593,
20.6401077763,19.3598922237,1.25074243864,
20.6401077763,19.3598922237,1.25074243864,
20.6401077763,19.3598922237,1.25074243864,
20.6401077763,19.3598922237,1.25074243864,
20.6401077763,19.3598922237,1.25074243864,
20.6401077763,19.3598922237,1.25074243864,
20.6401077763,19.3598922237,1.25074243864,
20.6401077763,19.3598922237,1.25074243864,
20.6426990664,19.3573009336,1.24944679358,
20.6426990664,19.3573009336,1.24944679358,
20.6426990664,19.3573009336,1.24944679358,
20.6426990664,19.3573009336,1.24944679358,
20.6426990664,19.3573009336,1.24944679358,
20.6426990664,19.3573009336,1.24944679358,
20.6426990664,19.3573009336,1.24944679358,
20.6426990664,19.3573009336,1.24944679358,
20.6515741481,19.3484258519,1.24500925276,
20.6515741481,19.3484258519,1.24500925276,
20.6515741481,19.3484258519,1.24500925276,
20.6515741481,19.3484258519,1.24500925276,
20.6515741481,19.3484258519,1.24500925276,
20.6515741481,19.3484258519,1.24500925276,
20.6515741481,19.3484258519,1.24500925276,
20.6515741481,19.3484258519,1.24500925276,
20.5426888341,19.4573111659,1.29945190973,
20.5426888341,19.4573111659,1.29945190973,
20.5426888341,19.4573111659,1.29945190973,
20.5426888341,19.4573111659,1.29945190973,
20.5426888341,19.4573111659,1.29945190973,
20.5426888341,19.4573111659,1.29945190973,
20.5426888341,19.4573111659,1.29945190973,
20.5426888341,19.4573111659,1.29945190973,
20.6784284437,19.3215715563,1.23158210495,
20.6784284437,19.3215715563,1.23158210495,
20.6784284437,19.3215715563,1.23158210495,
20.6784284437,19.3215715563,1.23158210495,
20.6784284437,19.3215715563,1.23158210495,
20.6784284437,19.3215715563,1.23158210495,
20.6784284437,19.3215715563,1.23158210495,
20.6784284437,19.3215715563,1.23158210495,
20.6343893237,19.3656106763,1.25360166494,
20.6343893237,19.3656106763,1.25360166494,
20.6343893237,19.3656106763,1.25360166494,
20.6343893237,19.3656106763,1.25360166494,
20.6343893237,19.3656106763,1.25360166494,
20.6343893237,19.3656106763,1.25360166494,
20.6343893237,19.3656106763,1.25360166494,
20.6343893237,19.3656106763,1.25360166494,
20.347849646,19.652150354,1.39687150379,
20.347849646,19.652150354,1.39687150379,
20.347849646,19.652150354,1.39687150379,
20.347849646,19.652150354,1.39687150379,
20.347849646,19.652150354,1.39687150379,
20.347849646,19.652150354,1.39687150379,
20.347849646,19.652150354,1.39687150379,
20.347849646,19.652150354,1.39687150379,
20.6917633336,19.3082366664,1.22491466,
20.6917633336,19.3082366664,1.22491466,
20.6917633336,19.3082366664,1.22491466,
20.6917633336,19.3082366664,1.22491466,
20.6917633336,19.3082366664,1.22491466,
20.6917633336,19.3082366664,1.22491466,
20.6917633336,19.3082366664,1.22491466,
20.6917633336,19.3082366664,1.22491466,
20.5448592845,19.4551407155,1.29836668454,
20.5448592845,19.4551407155,1.29836668454,
20.5448592845,19.4551407155,1.29836668454,
20.5448592845,19.4551407155,1.29836668454,
20.5448592845,19.4551407155,1.29836668454,
20.5448592845,19.4551407155,1.29836668454,
20.5448592845,19.4551407155,1.29836668454,
20.5448592845,19.4551407155,1.29836668454,
20.6840280145,19.3159719855,1.22878231957,
20.6840280145,19.3159719855,1.22878231957,
20.6840280145,19.3159719855,1.22878231957,
20.6840280145,19.3159719855,1.22878231957,
20.6840280145,19.3159719855,1.22878231957,
20.6840280145,19.3159719855,1.22878231957,
20.6840280145,19.3159719855,1.22878231957,
20.6840280145,19.3159719855,1.22878231957,
20.3966459702,19.6033540298,1.37247334171,
20.3966459702,19.6033540298,1.37247334171,
20.3966459702,19.6033540298,1.37247334171,
20.3966459702,19.6033540298,1.37247334171,
20.3966459702,19.6033540298,1.37247334171,
20.3966459702,19.6033540298,1.37247334171,
20.3966459702,19.6033540298,1.37247334171,
20.3966459702,19.6033540298,1.37247334171,
20.878154191,19.121845809,1.13171923128,
20.878154191,19.121845809,1.13171923128,
20.878154191,19.121845809,1.13171923128,
20.878154191,19.121845809,1.13171923128,
20.878154191,19.121845809,1.13171923128,
20.878154191,19.121845809,1.13171923128,
20.878154191,19.121845809,1.13171923128,
20.878154191,19.121845809,1.13171923128,
20.7381881763,19.2618118237,1.20170223865,
20.7381881763,19.2618118237,1.20170223865,
20.7381881763,19.2618118237,1.20170223865,
20.7381881763,19.2618118237,1.20170223865,
20.7381881763,19.2618118237,1.20170223865,
20.7381881763,19.2618118237,1.20170223865,
20.7381881763,19.2618118237,1.20170223865,
20.7381881763,19.2618118237,1.20170223865,
20.5683535612,19.4316464388,1.28661954622,
20.5683535612,19.4316464388,1.28661954622,
20.5683535612,19.4316464388,1.28661954622,
20.5683535612,19.4316464388,1.28661954622,
20.5683535612,19.4316464388,1.28661954622,
20.5683535612,19.4316464388,1.28661954622,
20.5683535612,19.4316464388,1.28661954622,
20.5683535612,19.4316464388,1.28661954622,
20.5683535612,19.4316464388,1.28661954622,
20.7392827743,19.2607172257,1.20115493964,
20.7392827743,19.2607172257,1.20115493964,
20.7392827743,19.2607172257,1.20115493964,
20.7392827743,19.2607172257,1.20115493964,
20.7392827743,19.2607172257,1.20115493964,
20.7392827743,19.2607172257,1.20115493964,
20.7392827743,19.2607172257,1.20115493964,
20.7392827743,19.2607172257,1.20115493964,
20.7392827743,19.2607172257,1.20115493964,
20.1266163855,19.8733836145,1.50748813405,
20.1266163855,19.8733836145,1.50748813405,
20.1266163855,19.8733836145,1.50748813405,
20.1266163855,19.8733836145,1.50748813405,
20.1266163855,19.8733836145,1.50748813405,
20.1266163855,19.8733836145,1.50748813405,
20.1266163855,19.8733836145,1.50748813405,
20.1266163855,19.8733836145,1.50748813405,
20.88956006,19.11043994,1.12601629679,
20.88956006,19.11043994,1.12601629679,
20.88956006,19.11043994,1.12601629679,
20.88956006,19.11043994,1.12601629679,
20.88956006,19.11043994,1.12601629679,
20.88956006,19.11043994,1.12601629679,
20.88956006,19.11043994,1.12601629679,
20.88956006,19.11043994,1.12601629679,
20.7726776401,19.2273223599,1.18445750672,
20.7726776401,19.2273223599,1.18445750672,
20.7726776401,19.2273223599,1.18445750672,
20.7726776401,19.2273223599,1.18445750672,
20.7726776401,19.2273223599,1.18445750672,
20.7726776401,19.2273223599,1.18445750672,
20.7726776401,19.2273223599,1.18445750672,
20.7884694529,19.2115305471,1.17656160036,
20.7457536374,19.2542463626,1.1979195081,
20.7457536374,19.2542463626,1.1979195081,
20.7457536374,19.2542463626,1.1979195081,
20.7457536374,19.2542463626,1.1979195081,
20.7457536374,19.2542463626,1.1979195081,
20.7457536374,19.2542463626,1.1979195081,
20.7457536374,19.2542463626,1.1979195081,
20.623793546,19.376206454,1.25889955378,
20.623793546,19.376206454,1.25889955378,
20.623793546,19.376206454,1.25889955378,
20.623793546,19.376206454,1.25889955378,
20.623793546,19.376206454,1.25889955378,
20.623793546,19.376206454,1.25889955378,
20.623793546,19.376206454,1.25889955378,
20.623793546,19.376206454,1.25889955378,
20.7405425711,19.2594574289,1.20052504126,
20.7068304359,19.2931695641,1.21738110885,
20.7068304359,19.2931695641,1.21738110885,
20.7068304359,19.2931695641,1.21738110885,
20.7068304359,19.2931695641,1.21738110885,
20.7068304359,19.2931695641,1.21738110885,
20.7068304359,19.2931695641,1.21738110885,
20.7068304359,19.2931695641,1.21738110885,
20.6818009931,19.3181990069,1.22989583022,
20.7103976218,19.2896023782,1.2155975159,
20.7103976218,19.2896023782,1.2155975159,
20.7103976218,19.2896023782,1.2155975159,
20.7103976218,19.2896023782,1.2155975159,
20.7103976218,19.2896023782,1.2155975159,
20.7103976218,19.2896023782,1.2155975159,
20.7103976218,19.2896023782,1.2155975159,
20.7103976218,19.2896023782,1.2155975159,
20.3748043653,19.6251956347,1.38339414417,
20.3748043653,19.6251956347,1.38339414417,
20.3748043653,19.6251956347,1.38339414417,
20.3748043653,19.6251956347,1.38339414417,
20.3748043653,19.6251956347,1.38339414417,
20.3748043653,19.6251956347,1.38339414417,
20.3748043653,19.6251956347,1.38339414417,
20.3748043653,19.6251956347,1.38339414417,
20.3748043653,19.6251956347,1.38339414417,
20.5986232012,19.4013767988,1.27148472619,
20.5986232012,19.4013767988,1.27148472619,
20.5986232012,19.4013767988,1.27148472619,
20.5986232012,19.4013767988,1.27148472619,
20.5986232012,19.4013767988,1.27148472619,
20.5986232012,19.4013767988,1.27148472619,
20.5986232012,19.4013767988,1.27148472619,
20.5986232012,19.4013767988,1.27148472619,
20.7844252225,19.2155747775,1.17858371556,
20.7844252225,19.2155747775,1.17858371556,
20.7844252225,19.2155747775,1.17858371556,
20.7844252225,19.2155747775,1.17858371556,
20.7844252225,19.2155747775,1.17858371556,
20.7844252225,19.2155747775,1.17858371556,
20.7844252225,19.2155747775,1.17858371556,
20.7844252225,19.2155747775,1.17858371556,
20.8891123944,19.1108876056,1.1262401296,
20.9778961096,19.0221038904,1.08184827198,
20.9778961096,19.0221038904,1.08184827198,
20.9778961096,19.0221038904,1.08184827198,
20.9778961096,19.0221038904,1.08184827198,
20.9778961096,19.0221038904,1.08184827198,
20.9778961096,19.0221038904,1.08184827198,
20.9778961096,19.0221038904,1.08184827198,
20.9778961096,19.0221038904,1.08184827198,
20.9180335765,19.0819664235,1.11177953855,
20.680008891,19.319991109,1.23079188131,
20.680008891,19.319991109,1.23079188131,
20.680008891,19.319991109,1.23079188131,
20.680008891,19.319991109,1.23079188131,
20.680008891,19.319991109,1.23079188131,
20.680008891,19.319991109,1.23079188131,
20.680008891,19.319991109,1.23079188131,
20.680008891,19.319991109,1.23079188131,
20.8220334713,19.1779665287,1.15977959112,
20.8220334713,19.1779665287,1.15977959112,
20.8220334713,19.1779665287,1.15977959112,
20.8220334713,19.1779665287,1.15977959112,
20.8220334713,19.1779665287,1.15977959112,
20.8220334713,19.1779665287,1.15977959112,
20.8220334713,19.1779665287,1.15977959112,
20.8220334713,19.1779665287,1.15977959112,
20.8220334713,19.1779665287,1.15977959112,
20.8443302607,19.1556697393,1.14863119646,
20.8443302607,19.1556697393,1.14863119646,
20.8443302607,19.1556697393,1.14863119646,
20.8443302607,19.1556697393,1.14863119646,
20.8443302607,19.1556697393,1.14863119646,
20.8443302607,19.1556697393,1.14863119646,
20.8443302607,19.1556697393,1.14863119646,
20.8443302607,19.1556697393,1.14863119646,
20.8443302607,19.1556697393,1.14863119646,
20.4612879199,19.5387120801,1.34015236686,
20.4612879199,19.5387120801,1.34015236686,
20.4612879199,19.5387120801,1.34015236686,
20.4612879199,19.5387120801,1.34015236686,
20.4612879199,19.5387120801,1.34015236686,
20.4612879199,19.5387120801,1.34015236686,
20.4612879199,19.5387120801,1.34015236686,
20.4612879199,19.5387120801,1.34015236686,
20.4612879199,19.5387120801,1.34015236686,
20.7710795564,19.2289204436,1.18525654858,
20.7710795564,19.2289204436,1.18525654858,
20.7710795564,19.2289204436,1.18525654858,
20.7710795564,19.2289204436,1.18525654858,
20.7710795564,19.2289204436,1.18525654858,
20.7710795564,19.2289204436,1.18525654858,
20.7710795564,19.2289204436,1.18525654858,
20.7710795564,19.2289204436,1.18525654858,
20.500325749,19.499674251,1.32063345231,
20.500325749,19.499674251,1.32063345231,
20.500325749,19.499674251,1.32063345231,
20.500325749,19.499674251,1.32063345231,
20.500325749,19.499674251,1.32063345231,
20.500325749,19.499674251,1.32063345231,
20.500325749,19.499674251,1.32063345231,
20.500325749,19.499674251,1.32063345231,
20.6048774996,19.3951225004,1.26835757699,
20.6048774996,19.3951225004,1.26835757699,
20.6048774996,19.3951225004,1.26835757699,
20.6048774996,19.3951225004,1.26835757699,
20.6048774996,19.3951225004,1.26835757699,
20.6048774996,19.3951225004,1.26835757699,
20.6048774996,19.3951225004,1.26835757699,
20.6048774996,19.3951225004,1.26835757699,
20.5975518066,19.4024481934,1.27202042351,
20.5975518066,19.4024481934,1.27202042351,
20.5975518066,19.4024481934,1.27202042351,
20.5975518066,19.4024481934,1.27202042351,
20.5975518066,19.4024481934,1.27202042351,
20.5975518066,19.4024481934,1.27202042351,
20.5975518066,19.4024481934,1.27202042351,
20.5975518066,19.4024481934,1.27202042351,
20.4878320021,19.5121679979,1.32688032576,
20.4878320021,19.5121679979,1.32688032576,
20.4878320021,19.5121679979,1.32688032576,
20.4878320021,19.5121679979,1.32688032576,
20.4878320021,19.5121679979,1.32688032576,
20.4878320021,19.5121679979,1.32688032576,
20.4878320021,19.5121679979,1.32688032576,
20.4878320021,19.5121679979,1.32688032576,
20.5675286766,19.4324713234,1.2870319885,
20.5675286766,19.4324713234,1.2870319885,
20.5675286766,19.4324713234,1.2870319885,
20.5675286766,19.4324713234,1.2870319885,
20.5675286766,19.4324713234,1.2870319885,
20.5675286766,19.4324713234,1.2870319885,
20.5675286766,19.4324713234,1.2870319885,
20.5675286766,19.4324713234,1.2870319885,
20.6457907058,19.3542092942,1.24790097387,
20.6457907058,19.3542092942,1.24790097387,
20.6457907058,19.3542092942,1.24790097387,
20.6457907058,19.3542092942,1.24790097387,
20.6457907058,19.3542092942,1.24790097387,
20.6457907058,19.3542092942,1.24790097387,
20.6457907058,19.3542092942,1.24790097387,
20.6457907058,19.3542092942,1.24790097387,
20.7726087713,19.2273912287,1.18449194116,
20.7726087713,19.2273912287,1.18449194116,
20.7726087713,19.2273912287,1.18449194116,
20.7726087713,19.2273912287,1.18449194116,
20.7726087713,19.2273912287,1.18449194116,
20.7726087713,19.2273912287,1.18449194116,
20.7726087713,19.2273912287,1.18449194116,
20.7726087713,19.2273912287,1.18449194116,
20.1839432968,19.8160567032,1.47882467839,
20.1839432968,19.8160567032,1.47882467839,
20.1839432968,19.8160567032,1.47882467839,
20.1839432968,19.8160567032,1.47882467839,
20.1839432968,19.8160567032,1.47882467839,
20.1839432968,19.8160567032,1.47882467839,
20.1839432968,19.8160567032,1.47882467839,
20.2534394929,19.7465605071,1.44407658032,
20.6394631702,19.3605368298,1.25106474168,
20.6394631702,19.3605368298,1.25106474168,
20.6394631702,19.3605368298,1.25106474168,
20.6394631702,19.3605368298,1.25106474168,
20.6394631702,19.3605368298,1.25106474168,
20.6394631702,19.3605368298,1.25106474168,
20.6394631702,19.3605368298,1.25106474168,
20.6231044118,19.3768955882,1.2592441209,
20.7776010074,19.2223989926,1.18199582307,
20.7776010074,19.2223989926,1.18199582307,
20.7776010074,19.2223989926,1.18199582307,
20.7776010074,19.2223989926,1.18199582307,
20.7776010074,19.2223989926,1.18199582307,
20.7776010074,19.2223989926,1.18199582307,
20.7776010074,19.2223989926,1.18199582307,
20.7524123319,19.2475876681,1.19459016086,
20.7484992055,19.2515007945,1.19654672406,
20.7484992055,19.2515007945,1.19654672406,
20.7484992055,19.2515007945,1.19654672406,
20.7484992055,19.2515007945,1.19654672406,
20.7484992055,19.2515007945,1.19654672406,
20.7484992055,19.2515007945,1.19654672406,
20.7484992055,19.2515007945,1.19654672406,
20.5707078346,19.4292921654,1.28544240951,
20.5707078346,19.4292921654,1.28544240951,
20.5707078346,19.4292921654,1.28544240951,
20.5707078346,19.4292921654,1.28544240951,
20.5707078346,19.4292921654,1.28544240951,
20.5707078346,19.4292921654,1.28544240951,
20.5707078346,19.4292921654,1.28544240951,
20.5707078346,19.4292921654,1.28544240951,
20.5707078346,19.4292921654,1.28544240951,
20.7871501382,19.2128498618,1.17722125768,
20.7871501382,19.2128498618,1.17722125768,
20.7871501382,19.2128498618,1.17722125768,
20.7871501382,19.2128498618,1.17722125768,
20.7871501382,19.2128498618,1.17722125768,
20.7871501382,19.2128498618,1.17722125768,
20.7871501382,19.2128498618,1.17722125768,
20.7871501382,19.2128498618,1.17722125768,
20.7871501382,19.2128498618,1.17722125768,
20.986031326,19.013968674,1.07778066381,
20.986031326,19.013968674,1.07778066381,
20.986031326,19.013968674,1.07778066381,
20.986031326,19.013968674,1.07778066381,
20.986031326,19.013968674,1.07778066381,
20.986031326,19.013968674,1.07778066381,
20.986031326,19.013968674,1.07778066381,
20.986031326,19.013968674,1.07778066381,
20.986031326,19.013968674,1.07778066381,
20.547039553,19.452960447,1.29727655031,
