goNorth
u_L,u_R,heading,
28.6008313909,17.1193348873,-1.44033255637,
28.6008313909,17.1193348873,-1.44033255637,
28.6008313909,17.1193348873,-1.44033255637,
28.6008313909,17.1193348873,-1.44033255637,
28.6008313909,17.1193348873,-1.44033255637,
28.6640770762,17.0687383391,-1.46563083047,
28.6640770762,17.0687383391,-1.46563083047,
28.6640770762,17.0687383391,-1.46563083047,
28.6640770762,17.0687383391,-1.46563083047,
28.6640770762,17.0687383391,-1.46563083047,
28.6640770762,17.0687383391,-1.46563083047,
28.6640770762,17.0687383391,-1.46563083047,
28.6640770762,17.0687383391,-1.46563083047,
28.6640770762,17.0687383391,-1.46563083047,
28.6412361328,17.0870110938,-1.45649445311,
28.6412361328,17.0870110938,-1.45649445311,
28.6412361328,17.0870110938,-1.45649445311,
28.6412361328,17.0870110938,-1.45649445311,
28.6412361328,17.0870110938,-1.45649445311,
28.6412361328,17.0870110938,-1.45649445311,
28.6412361328,17.0870110938,-1.45649445311,
28.6412361328,17.0870110938,-1.45649445311,
28.6412361328,17.0870110938,-1.45649445311,
28.7203258756,17.0237392995,-1.48813035025,
28.7203258756,17.0237392995,-1.48813035025,
28.7203258756,17.0237392995,-1.48813035025,
28.7203258756,17.0237392995,-1.48813035025,
28.7203258756,17.0237392995,-1.48813035025,
28.7203258756,17.0237392995,-1.48813035025,
28.7203258756,17.0237392995,-1.48813035025,
28.7203258756,17.0237392995,-1.48813035025,
28.7203258756,17.0237392995,-1.48813035025,
28.5782815578,17.1373747538,-1.43131262311,
28.5782815578,17.1373747538,-1.43131262311,
28.5782815578,17.1373747538,-1.43131262311,
28.5782815578,17.1373747538,-1.43131262311,
28.5782815578,17.1373747538,-1.43131262311,
28.5782815578,17.1373747538,-1.43131262311,
28.5782815578,17.1373747538,-1.43131262311,
28.5782815578,17.1373747538,-1.43131262311,
28.5782815578,17.1373747538,-1.43131262311,
28.8430265788,16.9255787369,-1.53721063153,
28.8430265788,16.9255787369,-1.53721063153,
28.8430265788,16.9255787369,-1.53721063153,
28.8430265788,16.9255787369,-1.53721063153,
28.8430265788,16.9255787369,-1.53721063153,
28.8430265788,16.9255787369,-1.53721063153,
28.8430265788,16.9255787369,-1.53721063153,
28.8430265788,16.9255787369,-1.53721063153,
28.8430265788,16.9255787369,-1.53721063153,
28.5105473628,17.1915621097,-1.40421894513,
28.5105473628,17.1915621097,-1.40421894513,
28.5105473628,17.1915621097,-1.40421894513,
28.5105473628,17.1915621097,-1.40421894513,
28.5105473628,17.1915621097,-1.40421894513,
28.5105473628,17.1915621097,-1.40421894513,
28.5105473628,17.1915621097,-1.40421894513,
28.5105473628,17.1915621097,-1.40421894513,
28.5105473628,17.1915621097,-1.40421894513,
28.6037861196,17.1169711044,-1.44151444782,
28.6037861196,17.1169711044,-1.44151444782,
28.6037861196,17.1169711044,-1.44151444782,
28.6037861196,17.1169711044,-1.44151444782,
28.6037861196,17.1169711044,-1.44151444782,
28.6037861196,17.1169711044,-1.44151444782,
28.6037861196,17.1169711044,-1.44151444782,
28.6037861196,17.1169711044,-1.44151444782,
28.5583728058,17.1533017553,-1.42334912234,
28.9735942434,16.8211246052,-1.58943769738,
28.9735942434,16.8211246052,-1.58943769738,
28.9735942434,16.8211246052,-1.58943769738,
28.9735942434,16.8211246052,-1.58943769738,
28.9735942434,16.8211246052,-1.58943769738,
28.9735942434,16.8211246052,-1.58943769738,
28.9735942434,16.8211246052,-1.58943769738,
28.9735942434,16.8211246052,-1.58943769738,
28.7666415583,16.9866867533,-1.50665662334,
28.7666415583,16.9866867533,-1.50665662334,
28.7666415583,16.9866867533,-1.50665662334,
28.7666415583,16.9866867533,-1.50665662334,
28.7666415583,16.9866867533,-1.50665662334,
28.7666415583,16.9866867533,-1.50665662334,
28.7666415583,16.9866867533,-1.50665662334,
28.7666415583,16.9866867533,-1.50665662334,
28.7387357216,17.0090114227,-1.49549428865,
28.7387357216,17.0090114227,-1.49549428865,
28.7387357216,17.0090114227,-1.49549428865,
28.7387357216,17.0090114227,-1.49549428865,
28.7387357216,17.0090114227,-1.49549428865,
28.7387357216,17.0090114227,-1.49549428865,
28.7387357216,17.0090114227,-1.49549428865,
28.7387357216,17.0090114227,-1.49549428865,
28.5213494313,17.1829204549,-1.40853977254,
28.5213494313,17.1829204549,-1.40853977254,
28.5213494313,17.1829204549,-1.40853977254,
28.5213494313,17.1829204549,-1.40853977254,
28.5213494313,17.1829204549,-1.40853977254,
28.5213494313,17.1829204549,-1.40853977254,
28.5213494313,17.1829204549,-1.40853977254,
28.5213494313,17.1829204549,-1.40853977254,
28.9258502888,16.8593197689,-1.57034011554,
28.9258502888,16.8593197689,-1.57034011554,
28.9258502888,16.8593197689,-1.57034011554,
28.9258502888,16.8593197689,-1.57034011554,
28.9258502888,16.8593197689,-1.57034011554,
28.9258502888,16.8593197689,-1.57034011554,
28.9258502888,16.8593197689,-1.57034011554,
28.9258502888,16.8593197689,-1.57034011554,
28.7106007055,17.0315194356,-1.4842402822,
28.7106007055,17.0315194356,-1.4842402822,
28.7106007055,17.0315194356,-1.4842402822,
28.7106007055,17.0315194356,-1.4842402822,
28.7106007055,17.0315194356,-1.4842402822,
28.7106007055,17.0315194356,-1.4842402822,
28.7106007055,17.0315194356,-1.4842402822,
28.7106007055,17.0315194356,-1.4842402822,
28.7106007055,17.0315194356,-1.4842402822,
28.8580198705,16.9135841036,-1.54320794821,
28.8580198705,16.9135841036,-1.54320794821,
28.8580198705,16.9135841036,-1.54320794821,
28.8580198705,16.9135841036,-1.54320794821,
28.8580198705,16.9135841036,-1.54320794821,
28.8580198705,16.9135841036,-1.54320794821,
28.8580198705,16.9135841036,-1.54320794821,
28.8580198705,16.9135841036,-1.54320794821,
28.6534575314,17.0772339749,-1.46138301256,
28.6534575314,17.0772339749,-1.46138301256,
28.6534575314,17.0772339749,-1.46138301256,
28.6534575314,17.0772339749,-1.46138301256,
28.6534575314,17.0772339749,-1.46138301256,
28.6534575314,17.0772339749,-1.46138301256,
28.6534575314,17.0772339749,-1.46138301256,
28.6534575314,17.0772339749,-1.46138301256,
28.7140379779,17.0287696177,-1.48561519115,
28.7140379779,17.0287696177,-1.48561519115,
28.7140379779,17.0287696177,-1.48561519115,
28.7140379779,17.0287696177,-1.48561519115,
28.7140379779,17.0287696177,-1.48561519115,
28.7140379779,17.0287696177,-1.48561519115,
28.7140379779,17.0287696177,-1.48561519115,
28.7140379779,17.0287696177,-1.48561519115,
28.8148747747,16.9481001802,-1.52594990988,
28.8148747747,16.9481001802,-1.52594990988,
28.8148747747,16.9481001802,-1.52594990988,
28.8148747747,16.9481001802,-1.52594990988,
28.8148747747,16.9481001802,-1.52594990988,
28.8148747747,16.9481001802,-1.52594990988,
28.8148747747,16.9481001802,-1.52594990988,
28.8148747747,16.9481001802,-1.52594990988,
28.5435656663,17.165147467,-1.41742626652,
28.5435656663,17.165147467,-1.41742626652,
28.5435656663,17.165147467,-1.41742626652,
28.5435656663,17.165147467,-1.41742626652,
28.5435656663,17.165147467,-1.41742626652,
28.5435656663,17.165147467,-1.41742626652,
28.5435656663,17.165147467,-1.41742626652,
28.7310930687,17.0151255451,-1.49243722747,
28.7001399791,17.0398880168,-1.48005599162,
28.7001399791,17.0398880168,-1.48005599162,
28.7001399791,17.0398880168,-1.48005599162,
28.7001399791,17.0398880168,-1.48005599162,
28.7001399791,17.0398880168,-1.48005599162,
28.7001399791,17.0398880168,-1.48005599162,
28.7001399791,17.0398880168,-1.48005599162,
28.7001399791,17.0398880168,-1.48005599162,
28.6814796657,17.0548162674,-1.4725918663,
28.6814796657,17.0548162674,-1.4725918663,
28.6814796657,17.0548162674,-1.4725918663,
28.6814796657,17.0548162674,-1.4725918663,
28.6814796657,17.0548162674,-1.4725918663,
28.6814796657,17.0548162674,-1.4725918663,
28.6814796657,17.0548162674,-1.4725918663,
28.6814796657,17.0548162674,-1.4725918663,
28.663967271,17.0688261832,-1.46558690841,
28.4987405583,17.2010075533,-1.39949622334,
28.4987405583,17.2010075533,-1.39949622334,
28.4987405583,17.2010075533,-1.39949622334,
28.4987405583,17.2010075533,-1.39949622334,
28.4987405583,17.2010075533,-1.39949622334,
28.4987405583,17.2010075533,-1.39949622334,
28.4987405583,17.2010075533,-1.39949622334,
28.8065913414,16.9547269269,-1.52263653656,
28.8065913414,16.9547269269,-1.52263653656,
28.8065913414,16.9547269269,-1.52263653656,
28.8065913414,16.9547269269,-1.52263653656,
28.8065913414,16.9547269269,-1.52263653656,
28.8065913414,16.9547269269,-1.52263653656,
28.8065913414,16.9547269269,-1.52263653656,
28.8065913414,16.9547269269,-1.52263653656,
28.4322315017,17.2542147986,-1.3728926007,
28.4322315017,17.2542147986,-1.3728926007,
28.4322315017,17.2542147986,-1.3728926007,
28.4322315017,17.2542147986,-1.3728926007,
28.4322315017,17.2542147986,-1.3728926007,
28.4322315017,17.2542147986,-1.3728926007,
28.4322315017,17.2542147986,-1.3728926007,
28.4322315017,17.2542147986,-1.3728926007,
28.7261992239,17.0190406209,-1.49047968957,
28.7261992239,17.0190406209,-1.49047968957,
28.7261992239,17.0190406209,-1.49047968957,
28.7261992239,17.0190406209,-1.49047968957,
28.7261992239,17.0190406209,-1.49047968957,
28.7261992239,17.0190406209,-1.49047968957,
28.7261992239,17.0190406209,-1.49047968957,
28.7261992239,17.0190406209,-1.49047968957,
28.7261992239,17.0190406209,-1.49047968957,
28.5754698262,17.139624139,-1.43018793048,
28.5754698262,17.139624139,-1.43018793048,
28.5754698262,17.139624139,-1.43018793048,
28.5754698262,17.139624139,-1.43018793048,
28.5754698262,17.139624139,-1.43018793048,
28.5754698262,17.139624139,-1.43018793048,
28.5754698262,17.139624139,-1.43018793048,
28.5754698262,17.139624139,-1.43018793048,
28.5754698262,17.139624139,-1.43018793048,
28.6197510373,17.1041991702,-1.44790041491,
28.6197510373,17.1041991702,-1.44790041491,
28.6197510373,17.1041991702,-1.44790041491,
28.6197510373,17.1041991702,-1.44790041491,
28.6197510373,17.1041991702,-1.44790041491,
28.6197510373,17.1041991702,-1.44790041491,
28.6197510373,17.1041991702,-1.44790041491,
28.6197510373,17.1041991702,-1.44790041491,
28.6197510373,17.1041991702,-1.44790041491,
28.2884851571,17.3692118743,-1.31539406283,
28.2884851571,17.3692118743,-1.31539406283,
28.2884851571,17.3692118743,-1.31539406283,
28.2884851571,17.3692118743,-1.31539406283,
28.2884851571,17.3692118743,-1.31539406283,
28.2884851571,17.3692118743,-1.31539406283,
28.2884851571,17.3692118743,-1.31539406283,
28.2884851571,17.3692118743,-1.31539406283,
28.2884851571,17.3692118743,-1.31539406283,
27.9514067095,17.6388746324,-1.18056268378,
27.9514067095,17.6388746324,-1.18056268378,
27.9514067095,17.6388746324,-1.18056268378,
27.9514067095,17.6388746324,-1.18056268378,
27.9514067095,17.6388746324,-1.18056268378,
27.9514067095,17.6388746324,-1.18056268378,
27.9514067095,17.6388746324,-1.18056268378,
27.9514067095,17.6388746324,-1.18056268378,
28.0537204307,17.5570236554,-1.22148817229,
28.0537204307,17.5570236554,-1.22148817229,
28.0537204307,17.5570236554,-1.22148817229,
28.0537204307,17.5570236554,-1.22148817229,
28.0537204307,17.5570236554,-1.22148817229,
28.0537204307,17.5570236554,-1.22148817229,
28.0537204307,17.5570236554,-1.22148817229,
28.0537204307,17.5570236554,-1.22148817229,
28.0537204307,17.5570236554,-1.22148817229,
27.3445211745,18.1243830604,-0.937808469809,
27.3445211745,18.1243830604,-0.937808469809,
27.3445211745,18.1243830604,-0.937808469809,
27.3445211745,18.1243830604,-0.937808469809,
27.3445211745,18.1243830604,-0.937808469809,
27.3445211745,18.1243830604,-0.937808469809,
27.3445211745,18.1243830604,-0.937808469809,
27.3445211745,18.1243830604,-0.937808469809,
27.3445211745,18.1243830604,-0.937808469809,
27.4374898262,18.050008139,-0.974995930495,
27.062188191,18.3502494472,-0.824875276382,
27.062188191,18.3502494472,-0.824875276382,
27.062188191,18.3502494472,-0.824875276382,
27.062188191,18.3502494472,-0.824875276382,
27.062188191,18.3502494472,-0.824875276382,
27.062188191,18.3502494472,-0.824875276382,
27.062188191,18.3502494472,-0.824875276382,
27.062188191,18.3502494472,-0.824875276382,
27.0103727177,18.3917018258,-0.80414908708,
27.0103727177,18.3917018258,-0.80414908708,
27.0103727177,18.3917018258,-0.80414908708,
27.0103727177,18.3917018258,-0.80414908708,
27.0103727177,18.3917018258,-0.80414908708,
27.0103727177,18.3917018258,-0.80414908708,
27.0103727177,18.3917018258,-0.80414908708,
27.0103727177,18.3917018258,-0.80414908708,
26.347727243,18.9218182056,-0.539090897193,
26.347727243,18.9218182056,-0.539090897193,
26.347727243,18.9218182056,-0.539090897193,
26.347727243,18.9218182056,-0.539090897193,
26.347727243,18.9218182056,-0.539090897193,
26.347727243,18.9218182056,-0.539090897193,
26.347727243,18.9218182056,-0.539090897193,
26.347727243,18.9218182056,-0.539090897193,
26.531040832,18.7751673344,-0.612416332802,
26.531040832,18.7751673344,-0.612416332802,
26.531040832,18.7751673344,-0.612416332802,
26.531040832,18.7751673344,-0.612416332802,
26.531040832,18.7751673344,-0.612416332802,
26.531040832,18.7751673344,-0.612416332802,
26.531040832,18.7751673344,-0.612416332802,
26.531040832,18.7751673344,-0.612416332802,
25.5437157027,19.5650274378,-0.217486281094,
25.5437157027,19.5650274378,-0.217486281094,
25.5437157027,19.5650274378,-0.217486281094,
25.5437157027,19.5650274378,-0.217486281094,
25.5437157027,19.5650274378,-0.217486281094,
25.5437157027,19.5650274378,-0.217486281094,
25.5437157027,19.5650274378,-0.217486281094,
25.5437157027,19.5650274378,-0.217486281094,
25.5275954286,19.5779236571,-0.211038171428,
25.5275954286,19.5779236571,-0.211038171428,
25.5275954286,19.5779236571,-0.211038171428,
25.5275954286,19.5779236571,-0.211038171428,
25.5275954286,19.5779236571,-0.211038171428,
25.5275954286,19.5779236571,-0.211038171428,
25.5275954286,19.5779236571,-0.211038171428,
25.5275954286,19.5779236571,-0.211038171428,
25.5486268739,19.5610985009,-0.219450749541,
25.5486268739,19.5610985009,-0.219450749541,
25.5486268739,19.5610985009,-0.219450749541,
25.5486268739,19.5610985009,-0.219450749541,
25.5486268739,19.5610985009,-0.219450749541,
25.5486268739,19.5610985009,-0.219450749541,
25.5486268739,19.5610985009,-0.219450749541,
25.5486268739,19.5610985009,-0.219450749541,
25.2282929589,19.8173656329,-0.0913171835684,
25.2282929589,19.8173656329,-0.0913171835684,
25.2282929589,19.8173656329,-0.0913171835684,
25.2282929589,19.8173656329,-0.0913171835684,
25.2282929589,19.8173656329,-0.0913171835684,
25.2282929589,19.8173656329,-0.0913171835684,
25.2282929589,19.8173656329,-0.0913171835684,
25.2282929589,19.8173656329,-0.0913171835684,
24.7907417194,20.1674066245,0.0837033122515,
24.7907417194,20.1674066245,0.0837033122515,
24.7907417194,20.1674066245,0.0837033122515,
24.7907417194,20.1674066245,0.0837033122515,
24.7907417194,20.1674066245,0.0837033122515,
24.7907417194,20.1674066245,0.0837033122515,
24.7907417194,20.1674066245,0.0837033122515,
24.7907417194,20.1674066245,0.0837033122515,
24.8218913129,20.1424869497,0.0712434748509,
24.8218913129,20.1424869497,0.0712434748509,
24.8218913129,20.1424869497,0.0712434748509,
24.8218913129,20.1424869497,0.0712434748509,
24.8218913129,20.1424869497,0.0712434748509,
24.8218913129,20.1424869497,0.0712434748509,
24.8218913129,20.1424869497,0.0712434748509,
24.8218913129,20.1424869497,0.0712434748509,
24.4802566021,20.4157947184,0.207897359176,
24.4802566021,20.4157947184,0.207897359176,
24.4802566021,20.4157947184,0.207897359176,
24.4802566021,20.4157947184,0.207897359176,
24.4802566021,20.4157947184,0.207897359176,
24.4802566021,20.4157947184,0.207897359176,
24.4802566021,20.4157947184,0.207897359176,
24.4904650229,20.4076279817,0.203813990858,
24.2070480502,20.6343615598,0.317180779917,
24.2070480502,20.6343615598,0.317180779917,
24.2070480502,20.6343615598,0.317180779917,
24.2070480502,20.6343615598,0.317180779917,
24.2070480502,20.6343615598,0.317180779917,
24.2070480502,20.6343615598,0.317180779917,
24.2070480502,20.6343615598,0.317180779917,
24.2668766116,20.5864987107,0.293249355347,
24.2668766116,20.5864987107,0.293249355347,
24.2668766116,20.5864987107,0.293249355347,
24.2668766116,20.5864987107,0.293249355347,
24.2668766116,20.5864987107,0.293249355347,
24.2668766116,20.5864987107,0.293249355347,
24.2668766116,20.5864987107,0.293249355347,
24.2668766116,20.5864987107,0.293249355347,
23.9347308861,20.8522152911,0.426107645568,
23.9347308861,20.8522152911,0.426107645568,
23.9347308861,20.8522152911,0.426107645568,
23.9347308861,20.8522152911,0.426107645568,
23.9347308861,20.8522152911,0.426107645568,
23.9347308861,20.8522152911,0.426107645568,
23.9347308861,20.8522152911,0.426107645568,
23.9347308861,20.8522152911,0.426107645568,
23.7987735251,20.9609811799,0.48049058997,
23.7987735251,20.9609811799,0.48049058997,
23.7987735251,20.9609811799,0.48049058997,
23.7987735251,20.9609811799,0.48049058997,
23.7987735251,20.9609811799,0.48049058997,
23.7987735251,20.9609811799,0.48049058997,
23.7987735251,20.9609811799,0.48049058997,
23.7987735251,20.9609811799,0.48049058997,
23.5816017282,21.1347186175,0.56735930874,
23.5816017282,21.1347186175,0.56735930874,
23.5816017282,21.1347186175,0.56735930874,
23.5816017282,21.1347186175,0.56735930874,
23.5816017282,21.1347186175,0.56735930874,
23.5816017282,21.1347186175,0.56735930874,
23.5816017282,21.1347186175,0.56735930874,
23.5816017282,21.1347186175,0.56735930874,
23.52622738,21.179018096,0.589509047997,
23.52622738,21.179018096,0.589509047997,
23.52622738,21.179018096,0.589509047997,
23.52622738,21.179018096,0.589509047997,
23.52622738,21.179018096,0.589509047997,
23.52622738,21.179018096,0.589509047997,
23.52622738,21.179018096,0.589509047997,
23.52622738,21.179018096,0.589509047997,
23.52622738,21.179018096,0.589509047997,
23.634377348,21.0924981216,0.546249060801,
23.634377348,21.0924981216,0.546249060801,
23.634377348,21.0924981216,0.546249060801,
23.634377348,21.0924981216,0.546249060801,
23.634377348,21.0924981216,0.546249060801,
23.634377348,21.0924981216,0.546249060801,
23.634377348,21.0924981216,0.546249060801,
23.634377348,21.0924981216,0.546249060801,
23.6016153737,21.1187077011,0.559353850529,
23.6016153737,21.1187077011,0.559353850529,
23.6016153737,21.1187077011,0.559353850529,
23.6016153737,21.1187077011,0.559353850529,
23.6016153737,21.1187077011,0.559353850529,
23.6016153737,21.1187077011,0.559353850529,
23.6016153737,21.1187077011,0.559353850529,
23.6016153737,21.1187077011,0.559353850529,
23.7086883511,21.0330493192,0.516524659578,
23.7086883511,21.0330493192,0.516524659578,
23.7086883511,21.0330493192,0.516524659578,
23.7086883511,21.0330493192,0.516524659578,
23.7086883511,21.0330493192,0.516524659578,
23.7086883511,21.0330493192,0.516524659578,
23.7086883511,21.0330493192,0.516524659578,
23.3624622491,21.3100302007,0.655015100365,
23.4456629892,21.2434696087,0.621734804337,
23.4456629892,21.2434696087,0.621734804337,
23.4456629892,21.2434696087,0.621734804337,
23.4456629892,21.2434696087,0.621734804337,
23.4456629892,21.2434696087,0.621734804337,
23.4456629892,21.2434696087,0.621734804337,
23.4456629892,21.2434696087,0.621734804337,
23.4642990455,21.2285607636,0.6142803818,
23.5525365418,21.1579707665,0.578985383267,
23.5525365418,21.1579707665,0.578985383267,
23.5525365418,21.1579707665,0.578985383267,
23.5525365418,21.1579707665,0.578985383267,
23.5525365418,21.1579707665,0.578985383267,
23.5525365418,21.1579707665,0.578985383267,
23.5525365418,21.1579707665,0.578985383267,
23.6185143516,21.1051885187,0.552594259358,
23.6185143516,21.1051885187,0.552594259358,
23.6185143516,21.1051885187,0.552594259358,
23.6185143516,21.1051885187,0.552594259358,
23.6185143516,21.1051885187,0.552594259358,
23.6185143516,21.1051885187,0.552594259358,
23.6185143516,21.1051885187,0.552594259358,
23.6185143516,21.1051885187,0.552594259358,
23.8199438629,20.9440449097,0.47202245483,
23.8199438629,20.9440449097,0.47202245483,
23.8199438629,20.9440449097,0.47202245483,
23.8199438629,20.9440449097,0.47202245483,
23.8199438629,20.9440449097,0.47202245483,
23.8199438629,20.9440449097,0.47202245483,
23.8199438629,20.9440449097,0.47202245483,
23.8199438629,20.9440449097,0.47202245483,
23.5652727977,21.1477817618,0.573890880918,
23.4481130696,21.2415095443,0.620754772144,
23.4481130696,21.2415095443,0.620754772144,
23.4481130696,21.2415095443,0.620754772144,
23.4481130696,21.2415095443,0.620754772144,
23.4481130696,21.2415095443,0.620754772144,
23.4481130696,21.2415095443,0.620754772144,
23.4481130696,21.2415095443,0.620754772144,
23.3179536171,21.3456371063,0.672818553173,
23.7264380195,21.0188495844,0.509424792218,
23.7264380195,21.0188495844,0.509424792218,
23.7264380195,21.0188495844,0.509424792218,
23.7264380195,21.0188495844,0.509424792218,
23.7264380195,21.0188495844,0.509424792218,
23.7264380195,21.0188495844,0.509424792218,
23.7264380195,21.0188495844,0.509424792218,
24.0109848338,20.791212133,0.395606066486,
24.0109848338,20.791212133,0.395606066486,
24.0109848338,20.791212133,0.395606066486,
24.0109848338,20.791212133,0.395606066486,
24.0109848338,20.791212133,0.395606066486,
24.0109848338,20.791212133,0.395606066486,
24.0109848338,20.791212133,0.395606066486,
24.0109848338,20.791212133,0.395606066486,
23.7407206668,21.0074234666,0.503711733287,
23.7407206668,21.0074234666,0.503711733287,
23.7407206668,21.0074234666,0.503711733287,
23.7407206668,21.0074234666,0.503711733287,
23.7407206668,21.0074234666,0.503711733287,
23.7407206668,21.0074234666,0.503711733287,
23.7407206668,21.0074234666,0.503711733287,
23.7407206668,21.0074234666,0.503711733287,
23.8381241548,20.9295006762,0.464750338092,
23.8381241548,20.9295006762,0.464750338092,
23.8381241548,20.9295006762,0.464750338092,
23.8381241548,20.9295006762,0.464750338092,
23.8381241548,20.9295006762,0.464750338092,
23.8381241548,20.9295006762,0.464750338092,
23.8381241548,20.9295006762,0.464750338092,
23.8381241548,20.9295006762,0.464750338092,
23.8381241548,20.9295006762,0.464750338092,
23.907316525,20.87414678,0.437073390009,
23.907316525,20.87414678,0.437073390009,
23.907316525,20.87414678,0.437073390009,
23.907316525,20.87414678,0.437073390009,
23.907316525,20.87414678,0.437073390009,
23.907316525,20.87414678,0.437073390009,
23.907316525,20.87414678,0.437073390009,
23.907316525,20.87414678,0.437073390009,
23.6900530855,21.0479575316,0.523978765812,
23.6900530855,21.0479575316,0.523978765812,
23.6900530855,21.0479575316,0.523978765812,
23.6900530855,21.0479575316,0.523978765812,
23.6900530855,21.0479575316,0.523978765812,
23.6900530855,21.0479575316,0.523978765812,
23.6900530855,21.0479575316,0.523978765812,
23.6900530855,21.0479575316,0.523978765812,
23.8007674156,20.9593860675,0.479693033773,
23.8007674156,20.9593860675,0.479693033773,
23.8007674156,20.9593860675,0.479693033773,
23.8007674156,20.9593860675,0.479693033773,
23.8007674156,20.9593860675,0.479693033773,
23.8007674156,20.9593860675,0.479693033773,
23.8007674156,20.9593860675,0.479693033773,
